レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
721,50700,ChIJ-_2aM-N3A2ARnLYVep3TzOY,4,えり,2026-01-27T07:46:41.488Z,抜歯しましたが、痛くなくて良かったです☆,,Ci9DQUlRQUNvZENodHljRjlvT25SQ1dXRmlOMkkyVTNCNVZHUnRUbWg0Y2xSME9IYxAB
722,50704,ChIJiXI-d8N9A2AR5OKD-soa308,5,yuki,2026-02-06T07:20:00.021Z,"家族全員でお世話になっています！
先生やスタッフの方の対応がすごく丁寧で、いろいろと相談もしやすいです。
病院とは思えないような素敵な空間なので、居心地が良く、病院の雰囲気が苦手な方やお子さんも通いやすいと思います。
親身になっていろいろ相談にのってくださるので、定期メンテナンスや子供の歯を安心してお任せできるクリニックでおすすめです🦷",,Ci9DQUlRQUNvZENodHljRjlvT21wWWFuSXpSVUp2WW1KcVpHSmlZMEZIZDBOTU1FRRAB
723,50711,ChIJGavVnql9A2ARcWYvzZuxtAs,5,chi ka,2026-02-02T06:49:01.282Z,"小さい子供がいるのでなかなか自分のために歯医者に行けず困っていました。
こちらは保育士さんがいる託児サービスがあるので、子供も連れていけるとのことでとてもいいなと思いました！
院内も綺麗で清潔感があり、土日もやっているので通いやすいです。
周りのママ友にも勧めようと思います！",,Ci9DQUlRQUNvZENodHljRjlvT25Kb1F6TlFWa1JxY2twUFpIVnRha1I2WDBnMlZHYxAB
724,50706,ChIJDcn5RWZ9A2AR_fUaPuv1CaM,4,カワサキタツオ（tatsu056g）,2026-01-28T07:28:51.528Z,,,Ci9DQUlRQUNvZENodHljRjlvT25OM2ExUjNRWEJ1V2poYVlXZFlZM0E0WkRseFYwRRAB
725,50710,ChIJh3-BTUKDBGARTLscj0fsYao,5,chii s,2026-02-04T02:44:32.330Z,初めての親知らずの抜歯で緊張してましたがあっという間に終わったのでとても良かったです！,,Ci9DQUlRQUNvZENodHljRjlvT2pWUWJrcGtOak10TTJSWlpDMUpkazlXYW1sbGFsRRAB
726,50710,ChIJh3-BTUKDBGARTLscj0fsYao,5,I misa,2026-02-02T07:57:03.911Z,"インプラントしました😊
1年間かかりましたが、みなさんに親切にしていただきここまできました。
ありがとうございました😊",,Ci9DQUlRQUNvZENodHljRjlvT204MWRXODJOelk0WDJrNFlVaG9NV3RPVjBFeFVGRRAB
727,50710,ChIJh3-BTUKDBGARTLscj0fsYao,1,牛田由比子,2026-01-31T06:43:57.853Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xkb1RVaEdTRXc0TUhGQldYcG5WR3hvT0RaT1ZHYxAB
728,50710,ChIJh3-BTUKDBGARTLscj0fsYao,5,aeee s,2026-01-31T02:32:37.827Z,いつも丁寧にご説明して頂いて感謝しております。,,Ci9DQUlRQUNvZENodHljRjlvT2tSdFdYWlFhRlZ2UTFGSFVFaEpTMnhHU0ZkMFYwRRAB
729,50710,ChIJh3-BTUKDBGARTLscj0fsYao,5,小田康之,2026-01-30T08:51:27.728Z,"歯周ポケットが痛くなくなりました。
ありがとうございます😊",,Ci9DQUlRQUNvZENodHljRjlvT2s1U1lqVmtlVXcwVDBwb2IwdzRhMEpqTjNoWlFYYxAB
730,50749,ChIJD8usbLObBGARMGVvCC8tW_g,5,神谷利恵,2026-02-06T07:37:41.123Z,3年ほど通ってますが先生も歯科衛生士さんも優しく丁寧で安心します。メンテナンスで磨き残しなどもしっかりチェックしてもらえるので歯磨きに対する意識も変わりしっかり歯磨きをするのが習慣になりました。これからもお世話になりたいと思います。,,ChdDSUhNMG9nS0VJQ0FnSURac2VPLThBRRAB
731,50749,ChIJD8usbLObBGARMGVvCC8tW_g,4,AYUMI,2026-02-06T02:25:48.792Z,"とても丁寧に診察をしていただきありがとうございます。
良い歯医者さんになかなか出会えなかったのでこちらクリニックで治療ができてよかったです。
歯のクリーニングも、ツルツルになってて驚きました。
家族に早速おすすめしました。",,Ci9DQUlRQUNvZENodHljRjlvT25WSGVsQnZYM2RyY0VSclZqaGtVR3RIVldGVmIzYxAB
732,50749,ChIJD8usbLObBGARMGVvCC8tW_g,5,i k,2026-02-03T00:41:38.897Z,"清潔な院内で、ゆったりしたソファーで待っている間もくつろげます。
スタッフの皆さん、親切で説明も分かりやすくて助かっています。
今後も歯の健康を保つために、通って行きたいと思っています。",,Ci9DQUlRQUNvZENodHljRjlvT21Od1FVaFlWakZGY21sd1FrazFUWGxRU1V4eVZFRRAB
733,50749,ChIJD8usbLObBGARMGVvCC8tW_g,5,iso,2026-01-30T02:27:21.405Z,"先生、歯科衛生士さんの対応、説明もとても丁寧です。歯、お口のことを安心して任せられるように思います。
これからもよろしくお願いします。",,Ci9DQUlRQUNvZENodHljRjlvT2s1bFYyaGhXRU56ZVZFM1pXeHJTMGhJVEZkRGFHYxAB
734,50749,ChIJD8usbLObBGARMGVvCC8tW_g,5,B T,2026-01-30T02:11:18.250Z,"70代女性です。
左下奥歯２本のインプラントをこちらで受けました。不安もありましたが、丁寧な説明を受け満足できる治療を受けることができました。おかげさまで、今では食事もなんら不具合もなく楽しめております。痛みに弱い私なので、その旨をお伝えしましたら、ちゃんと最後まで気にかけていただき不安なく無事に済みました。基本的に患者主体で、今の歯を大事にするという姿勢の先生なので信頼できる歯科医だと思います。これからも、こちらでお世話になろうと思ってます。",,Ci9DQUlRQUNvZENodHljRjlvT21sUFNIQlpVbGxhVEZCWWVIUnZNMjk1VGpsRGNsRRAB
735,50749,ChIJD8usbLObBGARMGVvCC8tW_g,5,ざっきー,2026-01-30T00:32:33.103Z,"先生も、衛生士さんも、とても丁寧に接していただき、安心して治療やメンテナンスをしていただくことができました。
もっと、早く、来院すればよかったと思いました。",,Ci9DQUlRQUNvZENodHljRjlvT21SdWVFOUdTM3BXVFRKMWIwWmhiMkpoZVMxYVRFRRAB
736,50749,ChIJD8usbLObBGARMGVvCC8tW_g,5,あおもち,2026-01-27T02:21:53.651Z,"20代会社員、女性です。
今まで痛いのが苦手で、怖くて歯医者にまともに行けていませんでしたが、引越しをきっかけに通ってみることにしました。
恥ずかしながら、結構磨き残しや出血があり、これはまずいと思い治療に専念しました。
痛いのが苦手ということを前々から伝えると、先生はすぐに麻酔などで対応してくださったり、ちょくちょく声を掛けていただき、安心して治療を任せることが出来ました。

今では治療も無事終わり、定期検診に通っていますが、担当の歯科衛生士の方も優しくて、アドバイスもいつも丁寧に教えてくれるのでこれからも綺麗な状態を保てるようにケアを頑張ろうと思います！",,Ci9DQUlRQUNvZENodHljRjlvT214MU1uQTBMVmMxWDE5Q1VGaFlYemxpTFVWRU0zYxAB
737,50757,ChIJUbj6n5qXBGARV2LvRPUF5mU,5,やまみぃ,2026-02-02T06:31:01.241Z,親切な方ばかりで、通いやすいです,,Ci9DQUlRQUNvZENodHljRjlvT25GMlJGTmpZMDFwTlY5YWNUZ3RkVVpFTmpabFEwRRAB
738,50757,ChIJUbj6n5qXBGARV2LvRPUF5mU,5,竹内こうき,2026-02-02T03:53:54.072Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tkak9HUTFObUZsTFROVlRHdFlVbmcyTVU1V0xVRRAB
739,50757,ChIJUbj6n5qXBGARV2LvRPUF5mU,5,吉田真司,2026-01-31T12:49:40.361Z,先日、定期検診とクリーニングで受診しました。スタッフさんも先生もとても丁寧で、わかりやすく説明してくれました。痛みもほとんどなく安心できました。待ち時間も短く、また利用したいです。,,Ci9DQUlRQUNvZENodHljRjlvT2xKTFNWTTRTa1J4V0Y4eVVHTjVVRGRHY2pOVmVWRRAB
740,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,畔柳樹,2026-02-06T09:29:30.617Z,"いつも丁寧に対応してもらってます。
通いはじめてから虫歯も出来ていません。",,Ci9DQUlRQUNvZENodHljRjlvT2tSaU5VUmxSbFp0UTAxV09WTmtlbE5UYmtnNGVFRRAB
741,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,4,松本志保子,2026-02-06T06:00:51.306Z,"丁寧に診て頂けて良かったです。
歯医者のイメージが変わりました！",,Ci9DQUlRQUNvZENodHljRjlvT25KdVoyazFlWEo0VkZoWVpESmtOSE13VWt4SWVGRRAB
742,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,takanori mizuno,2026-02-06T02:19:26.701Z,親切丁寧な指導でとても良いですよ,,Ci9DQUlRQUNvZENodHljRjlvT2pnMVdXczVjMmQ1T0ZGQmJuaEZOMHRDZUhGdE9IYxAB
743,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,高橋祐喜,2026-02-04T06:11:35.545Z,"メンテナンスを定期的にしっかり行っていただいた
引き続きメンテナンスしていきます",,Ci9DQUlRQUNvZENodHljRjlvT2psdU1tcGlhRTVEZFZVMGVWbFdiVEUyWDNSQ2EwRRAB
744,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,家族一番,2026-02-04T03:57:03.329Z,"ここでずっと診てもらいたい
と思える歯医者がやっと見つかりました。",,Ci9DQUlRQUNvZENodHljRjlvT2pKM1lXeDRaelpXVEV3dFVVMXRPRFZCTjJVMGRGRRAB
745,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,ぽめぽめ,2026-02-04T00:30:14.210Z,"新しくできたので気になっていて、妊婦歯科健診を機にこちらでお世話になっています。みなさんとても丁寧で、何より平日託児があるのが助かりました。気軽に子供を連れて歯医者に行けるので、とてもおすすめです。
雰囲気もよく、綺麗で、歯科衛生士さんのアドバイスも嬉しいです。",,Ci9DQUlRQUNvZENodHljRjlvT21aSWNtOVRhekV5WmtONWRUaG1lVzlUYUcweGNtYxAB
746,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,さゆみ,2026-01-31T06:53:18.831Z,"家族みんなでお世話になっています。
みなさんとても優しく、丁寧に診察して下さるので、安心して通うことが出来ます！
子どものお口の教室では、子どものペースに合わせて見ていただけるのと、子どもと家でできる体操やアドバイスを教えて貰えるので、家でも取り組みやすいです！
今後もよろしくお願いします。",,Ci9DQUlRQUNvZENodHljRjlvT2xKU01FZDZWRWhrUnkxS2VreGpYelZ3TUV0Q1ltYxAB
747,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,あさみん,2026-01-31T02:45:17.749Z,"いつも親子で診てもらってます。
すごく子供にも大人にも優しく対応していただきいつも感謝です！みなさん優しく子供達も担当の方に会えるのを楽しみにしてて施術も痛くなくオススメです！",,Ci9DQUlRQUNvZENodHljRjlvT2tWRVJrTjBiQzFJV25aUFpGOVhWRVl6YzBKSFlYYxAB
748,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,4,なぐもけんいち,2026-01-31T01:36:34.082Z,いつも親切に歯科指導してもらっています。　皆さんもいかがでしょう？,,Ci9DQUlRQUNvZENodHljRjlvT21sTlRIRjZSVGhLY1hKb1pWOVNjMUpWTTBSd1VsRRAB
749,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,KAMOME,2026-01-30T01:22:57.340Z,家族全員でお世話になっています☆それぞれ担当の歯科衛生士の方が違いますが、どの歯科衛生士さんも、こちらの悩みに寄り添って歯科医師の先生とともに治療をしてくださり大変感謝しています。私は頭位が変わると回転性目眩があったり、子供は口を大きく開けるのが苦手だったり、歯医者さんに行くのが苦手になりやすくありますが、こちらには安心して通えています☆,,Ci9DQUlRQUNvZENodHljRjlvT25SUVFWQnBURVZvYTBWdE5sWllhQzFmV0RWdGIzYxAB
750,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,2,jg963,2026-01-27T20:49:36.213Z,"設備が新しいのもあり、細かいところまで診ていただける。院内はとても綺麗で受付の方も丁寧。駐車場も出入りしやすい。

残念なのは、開院当初から通っていますが対応が雑と感じる歯科衛生士さんが増えてきたこと。
ナイトガードの型取りを依頼していたけれど忘れられていたり、診察開始の９時少し前、待合に響き渡るくらい中でスタッフが笑い合って大騒ぎしている。
診察が始まっても、大声で私語。誰も注意しないのか。たくさん患者待ってる待合が、なんとも言えない空気に包まれる。

クリーニングも染みるし痛いのを我慢しなければならない。
前にいた中堅の歯科衛生士さんはそもそも染みないお薬使って配慮してくれたけれど…。
通院するにつれてもやっとすることが増えてきました。
もちろんきちんとされた方もいますが。

先日も診察終わりにGoogleアカウントもってますー？と訊かれて、お願いしたいことがあるんですよ、と。さらにその場でスマホをカバンから出すように言われて驚きました。もし素直に出していたらその場で口コミを書かされたのでしょうか…。

子どもの診察予約をした際に昔色々あって歯医者が苦手ですと備考欄に書いたところ、診察の時に本人の顔を覗き込んで、なんで歯医者嫌いなの？と聞く。えっ？と思いました。

いいところもありますが、残念なところも多い。
結局は人なので。
今後も通うかは考え中です。",,Ci9DQUlRQUNvZENodHljRjlvT2paVGVtWXhVRmw0WmxaTFpXMUxjak5SYVVwa1psRRAB
751,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,せりな。,2026-01-27T12:05:36.430Z,"受付の方から先生までとても対応が丁寧です！怖い感じが全くなくて、通いやすいです。
あと待つ時間が少なくて、いいと思います！",,Ci9DQUlRQUNvZENodHljRjlvT21SclZFSTFXVWR5WkRRMlZHZHRRV1ZSU0VoMmRXYxAB
752,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,浅野真理子,2026-01-27T08:51:33.422Z,親切に対応してくださいます。,,Ci9DQUlRQUNvZENodHljRjlvT2twV1J6Wk9VVkV0TUZSRE1IcElNRlExWDB4aGJHYxAB
753,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,yuna,2026-01-27T06:54:24.029Z,"いつも丁寧にクリーニングしてくださり
ありがとうございます",,Ci9DQUlRQUNvZENodHljRjlvT2pndFZYRm5VbmREUVV4WVNXcG5VemxYU2s5SlVsRRAB
754,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,右田悠馬,2026-01-27T02:59:04.666Z,すごく分かりやすく治療などの説明をしてくれて安心できます！,,Ci9DQUlRQUNvZENodHljRjlvT2tONWVXVlJkRTlrWld0YVVuaE5WVWRxTFUxelZuYxAB
755,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,ころころまる,2026-01-27T02:04:07.183Z,"子どものお口のトレーニングと自分の定期検診に通っています。
初診時にこれからの流れ等の説明と、毎回の診察後説明をしっかりしてくれるので安心して通院できています。
キッズルームと託児もしてくださるのでとても助かっています。",,Ci9DQUlRQUNvZENodHljRjlvT2xSNFgyZHRTbHBmZW1GeVgyVktVM0Z2VWs1QlNHYxAB
756,50733,ChIJf_C1qN6DBGARlKMqbrRs4Z8,5,ch,2026-01-27T01:31:44.039Z,子どもと一緒に通ってます。歯磨きが苦手だった娘も喜んで行けるようになりました。先生も歯科衛生士さんも栄養士さんも優しい方ばかりです。,,Ci9DQUlRQUNvZENodHljRjlvT2xkRVJHNW5NR3hYYzI5c2VGZHJURVJuWHpOdVNWRRAB
757,50751,ChIJwUjT25mZBGARJIUuDeX0P60,5,M K (DAISY),2026-02-06T05:42:44.096Z,"無料託児があるおかげで子連れでも通えるのがすごく助かります！
みなさん親切で歯医者嫌いですが通えるのがありがたいです^_^",,Ci9DQUlRQUNvZENodHljRjlvT21VMlVGQkdjazVYY1hCSFJYQnFkMUF3WTFVMk1tYxAB
758,50751,ChIJwUjT25mZBGARJIUuDeX0P60,5,太田純子,2026-02-06T02:26:26.526Z,"先生、歯科衛生士さん、皆さん丁寧で親切に対応して頂いてます。
後、治療が痛くなのがいいです。",,Ci9DQUlRQUNvZENodHljRjlvT2t0MFRGbFRSbnAzV0doWmFGcEVRbXRFV2xOc09WRRAB
759,50751,ChIJwUjT25mZBGARJIUuDeX0P60,5,りゅーちゃん,2026-02-02T05:08:25.506Z,歯科衛生士さんの説明が的確で、親切で良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT2tFNVZFOTZNM3BTTlZGd1RGSjFURGszUTFaSGNIYxAB
760,50751,ChIJwUjT25mZBGARJIUuDeX0P60,5,あーちゃん,2026-01-29T04:55:32.812Z,"子供が大泣きしましたがとても親切に対応してくださいました！
ここに来てよかったです！！",,Ci9DQUlRQUNvZENodHljRjlvT2tGYVpIWkplRm81TW1zelpYVkVXazF4ZFRCUFgxRRAB
761,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,4,m a,2026-02-06T06:15:53.842Z,毎回丁寧にクリーニングしてもらい助かっています。,,Ci9DQUlRQUNvZENodHljRjlvT2tndGFFUlBUamRMYUhCV1YwRndVRzA1UlZCb1VuYxAB
762,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,kottaro,2026-02-05T02:17:55.782Z,とても丁寧で安心して通っています。歯みがきが上達してきました。,,Ci9DQUlRQUNvZENodHljRjlvT21SaFoyRlNWR2xCUjJKbk5FUTRNalJuZVdaSFJWRRAB
763,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,k.c,2026-02-03T00:51:08.788Z,"いつも丁寧に歯磨き指導とお掃除をしていただいてます。
歯磨きの頑張りを数字で表してもらえるので、モチベーション維持につながります。",,Ci9DQUlRQUNvZENodHljRjlvT2t4UFRWSm1NRVp3YUdrM1puQjVWbFp6V21oV1JHYxAB
764,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,そっと見守る内海桂子のLvは98,2026-02-02T05:58:29.054Z,,,Ci9DQUlRQUNvZENodHljRjlvT25wRFJFRjROVlZDU1ZoaVlsWkpaM2h2YVhSR1duYxAB
765,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,土井貴子,2026-02-02T05:58:12.026Z,わかりやすく説明してもらい、自分の歯に対して真剣に取り組もうと思いました。これからも通いたいです。,,Ci9DQUlRQUNvZENodHljRjlvT21GRGNVa3lTVVprUlVNeVpqUnRjell6WkU1SVZFRRAB
766,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,Haru,2026-01-30T07:40:46.072Z,丁寧に指導していただけるので、ありがたいです。家族で利用しています。中も綺麗です！,,Ci9DQUlRQUNvZENodHljRjlvT2s1NFlVbENVakZGY1cxV2R6STROM00xY2tvd01HYxAB
767,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,クロ,2026-01-30T07:28:31.390Z,,,Ci9DQUlRQUNvZENodHljRjlvT2pkeVVUaFJiazFZV2xoQmRHczFPVkZCYlhFeU0yYxAB
768,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,相原a,2026-01-30T07:25:52.065Z,"引っ越ししてどこの歯医者に行くか彷徨っていました。
定期検診がとても丁寧にみてくださるので気に入っています。
先生も優しいです。",,Ci9DQUlRQUNvZENodHljRjlvT2tWMlJFVmlWRXBDUW5GS1JHZENWM1ZhVTJoWk9WRRAB
769,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,にこまる,2026-01-30T06:10:52.423Z,みなさんとても優しいです♪,,Ci9DQUlRQUNvZENodHljRjlvT20xWGFUaExhRmt0ZEROcU5TMVZTMGh4WVRSbWVuYxAB
770,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,。都,2026-01-30T05:48:37.166Z,"親子でお世話になってますが、
先生もスタッフの方もとても優しくて親切です。予約した時間にいつもスムーズに案内してもらえるので、予定が立てやすいです。
子供の対応も親切なので安心して通えてます。",,Ci9DQUlRQUNvZENodHljRjlvT2pOWVZGRXdiME5GYzFkRWNWTnRiR2N4Wkd0S04zYxAB
771,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,おちゃき,2026-01-30T05:16:47.879Z,先生も衛生士さんも愛想良く丁寧に対応していただきました。治療内容の説明も分かりやすくて親切だなと感じました。駅からも近くて通いやすかったです。大人から子供まで人気があると思います。,,Ci9DQUlRQUNvZENodHljRjlvT2xJMlZsSmFkVnByTTNWT09HWXpSMGxETFVacFRVRRAB
772,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,Yuko Nakano,2026-01-30T01:30:32.824Z,,,Ci9DQUlRQUNvZENodHljRjlvT2pkR2JGWnFjeTFMWTJodmJraEViVzFQZUVac2NHYxAB
773,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,k,2026-01-30T00:50:14.034Z,予約が少し取りにくいですが、丁寧で治療も色々な提案をしてくれる,,Ci9DQUlRQUNvZENodHljRjlvT21oTVEzWnFjamRKTmxoVGJtSkJZbXR1Umxac1VsRRAB
774,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,4,伯耆原優,2026-01-30T00:13:15.326Z,,,Ci9DQUlRQUNvZENodHljRjlvT20xV1RUVlpkRVIzT0ZCM1R6WTFkVmhmZUhWeVNsRRAB
775,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,小早川がはら,2026-01-29T23:57:44.336Z,"ねこの看板が可愛い歯医者さんです(⁠^⁠^⁠)

朝8:30からやってくれるのて助かってます",,Ci9DQUlRQUNvZENodHljRjlvT2pWbk9FTmxjMmx1VTFCVlJ6aDBiR1IwV25kaGFIYxAB
776,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,Nag,2026-01-29T08:21:44.571Z,"虫歯の治療から歯周病予防のメンテナンス、歯列矯正まで全部お任せしています。
治療も説明もとても丁寧で、不安なことかがあるといつも相談させていただいてきます。よく口唇ヘルペスができてしまうのですが、痛くないように気を遣ってくださったりと、とにかく対応が素晴らしいです。今後も引き続きよろしくお願い致します。",,Ci9DQUlRQUNvZENodHljRjlvT25WaldrUldXVEZSTnprelRsUkVTMDlNYVRRMk9HYxAB
777,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,t. k.,2026-01-29T06:51:31.131Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tOUGFWODRUbnBmVVVVNVVGOXBVVVpMYTA1WVdFRRAB
778,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,no k,2026-01-29T06:20:29.578Z,今まで通った歯医者の中で1番丁寧にブラシやフロスの使い方を教えてくださりました！,,Ci9DQUlRQUNvZENodHljRjlvT2xaT04zWkpNM0pxYUZaRmVXc3ROV3hMUlhVek9WRRAB
779,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,あっきぃ,2026-01-29T02:31:59.330Z,治療、クリーニング共に丁寧な施術でした！,,Ci9DQUlRQUNvZENodHljRjlvT2kxRWRHbFFlVUV3WWxWUldWaEJTWE52T0c1dmIxRRAB
780,50787,ChIJpVLu04iZBGARjGr9LXSLwwM,5,T Y,2026-01-28T23:43:33.381Z,,,Ci9DQUlRQUNvZENodHljRjlvT2prd1FrbFJPRkZDUVZjdGVVbDNOVFJpYW5aTFpVRRAB
781,50896,ChIJfVF49a9vA2ARb1FIJhlEVCU,1,sasayuri31,2026-02-04T06:27:10.799Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xONmVsQTRTRUpmTlhkc1pVSlVhbmxhWVc1a0xXYxAB
782,50839,ChIJTVUVDeVtA2ARQcwH-uuaXjc,5,波多野応春,2026-01-31T03:04:50.150Z,治療が丁寧。,,Ci9DQUlRQUNvZENodHljRjlvT2tSZlpWQjRlVEE1UkhsRVpYWndkMjh3Umxwd2NGRRAB
783,50899,ChIJH39HaqBvA2ARIR6WWIjcz7Y,3,まーや,2026-02-02T08:48:20.952Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xwSGIzaGhSMDlTUVdsR1ZXcEZOemxOU1hCMGRtYxAB
784,50899,ChIJH39HaqBvA2ARIR6WWIjcz7Y,4,笠岡真理子,2026-01-31T02:32:22.797Z,,,Ci9DQUlRQUNvZENodHljRjlvT25kMWRWWTJUSEZVYmw5UFVXZDJkRmRVWnpVNFRVRRAB
785,50950,ChIJbZcCQjS9BGARw0uo87soeb8,5,moon love,2026-01-31T08:13:27.183Z,"託児ありの歯医者を探してたどりつきました。
託児ありだと予約が取りづらい歯医者も多い中、ここはいつでも託児オッケーだったのですごく有難かったです。
子どもも成長して園に行くようになり託児は必要なくなりましたが、ここの歯科を感じさせない暖かい雰囲気が気に入ってこれからも定期検査でこちらを利用しようと考えています。
衛生士さんも丁寧にお手入れしてくださいますし、先生も優しいです。",,Ci9DQUlRQUNvZENodHljRjlvT25KM1JEQjZTbnBzUlZkTVVuTkVlRkZRVmpFdFZsRRAB
786,50958,ChIJY1BTpu6iBGARpEs1eYCkmgs,5,ねむるねこ,2026-02-01T23:52:51.846Z,"先生も、受付の方も優しくて、治療方法も優しくて、詳しく検査の後、親にこんな状態だからどうするよなどしっかり説明していて素敵だなって思ってました。
しっかり手当をしてもらって、その後は完璧に治ったのですごいと思いました。この病院にかかりつけたのは3年ぐらい前なんですがそれからお世話になってます。治療方法も難しくなく、綺麗な歯だと褒めていただきました。ここは個人的には落ち着いて診療できる場所なので案外好きです。子供がいるので好き嫌い別れるかとこ思いますけど、しっかり言うこと聞く子ばかりでいい子だと思ってます。",,Ci9DQUlRQUNvZENodHljRjlvT2xReWJXVnpZa3BrWTB0MlZHeHliRTFMWTNOQ1RGRRAB
787,50964,ChIJu7AZLAC9BGAR60YmqFETtX4,5,真中,2026-02-06T03:59:57.894Z,"医師、受付の方ともに親切で丁寧な対応でした。
現在の状態や治療についての説明もわかり易かったです。
治療も何をするかを説明していただけるので、安心して治療を受ける事ができました。",,Ci9DQUlRQUNvZENodHljRjlvT25Ca1pWaGljVU5MV0Vwa01VMVpabTluUjFkNE1VRRAB
788,50943,ChIJzQQCfRm9BGARY2h35S7hbEQ,5,そた,2026-01-27T01:44:15.891Z,"岡崎で歯医者を探してたところここを見つけ、院内もカフェのようにおしゃれですごく通いやすい雰囲気でした！
先生やスタッフさんの説明も丁寧で歯医者選びで迷ってる方におすすめです😌",,Ci9DQUlRQUNvZENodHljRjlvT2xreGVGSnZRa052Y1RWR2RuRjVRa010UzIxa1kyYxAB
789,50942,ChIJVV1I9M69BGARbGjam6v_b6c,5,アココ,2026-02-02T01:47:04.071Z,丁寧で優しい方が多いので安心して通えると思います。,,Ci9DQUlRQUNvZENodHljRjlvT21kMVltdzNkMWxoYTI5cmRHczBYMWwyZURoV1ozYxAB
790,50942,ChIJVV1I9M69BGARbGjam6v_b6c,1,谷太朗,2026-01-27T08:50:01.290Z,丁寧に治療してもらえました。,,Ci9DQUlRQUNvZENodHljRjlvT2xGdFZteFJUSFZDYldWcmREWllXREppUjFoV1NIYxAB
791,50884,ChIJW2EHO1BzA2ARZWKprlB5-P8,5,丸山りこ,2026-02-05T09:08:31.620Z,歯磨きの仕方教えてもらいました,,Ci9DQUlRQUNvZENodHljRjlvT2taNmNFd3RWazVDTmxGcVpsTjRhemt3TWtOTE5sRRAB
792,50884,ChIJW2EHO1BzA2ARZWKprlB5-P8,5,篠塚麻里,2026-02-05T06:58:15.987Z,"親切に丁寧にやってもらえました。
良かったです。",,Ci9DQUlRQUNvZENodHljRjlvT205MWVtTkVSVkV5V0RVMmQxZHJNV0ZXVEdkWlUxRRAB
793,50884,ChIJW2EHO1BzA2ARZWKprlB5-P8,5,大谷苑,2026-02-02T06:08:12.473Z,優しくいろいろ教えてくれます！,,Ci9DQUlRQUNvZENodHljRjlvT21Nd2NXUnVNRzFQV21vNE1tVlhNVGMwVmxCMk0wRRAB
794,50884,ChIJW2EHO1BzA2ARZWKprlB5-P8,5,友,2026-02-02T02:01:04.078Z,"急に奥歯が酷く痛むようになり、お世話になりました。
3人の先生方に治療していただいたのですが、みなさんとても丁寧で優しく治療してくださいました。衛生士の方々もとても優しく、安心して治療を受ける事ができました。本当にありがとうございました。",,ChdDSUhNMG9nS0VJQ0FnTUNBOE42RGl3RRAB
795,50884,ChIJW2EHO1BzA2ARZWKprlB5-P8,5,鈴木浩章,2026-02-02T00:59:23.884Z,虫歯治りました。,,Ci9DQUlRQUNvZENodHljRjlvT21sNlEyRmtNVWRGZEVKaE5FMHRaR3R0YldwWlMzYxAB
