レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
303,30543,ChIJ1bs9vwRkAGARKwtoAdh0Dwc,5,東久美子,2026-01-23T06:40:33.665Z,先生や 院内のスタッフ様皆様がとても優しく親切です障害を持っている息子のぺースにも合わせてくださりとても助かっていますいつもありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT2xWa2MxQlNiMVV6WjFKZlVTMDRaR2xoVm1FeE1XYxAB
304,30665,ChIJ-5PmhjnVVDUR_XZ_cAw_pdc,5,rinrin ringo,2026-01-28T08:54:39.449Z,"この度、ジルコニアセラミックの、入れ歯を、お願いしました。
人口の歯とは思えない自然な色目、形で、違和感なく使えています。
森本歯科クリニックの、スタッフの皆さんとても感じが良いです。
治療も、院長先生の、思いのこもったこだわり感が、伝わってきます。
今後共お世話になります。よろしくお願い致します。",,Ci9DQUlRQUNvZENodHljRjlvT25GclFsVlhWelZhV2xCb2JuSm9TV05OYzJwVE4yYxAB
305,30559,ChIJlfMiDtcOAGARF3586QQ9v3k,1,sin,2026-01-28T13:39:50.297Z,審美に重点を置きすぎて歯医者として治療費が高すぎます。治療も痛い、テクニックの無い女医が明るくふるまうだけで歯医者としてどうなのかと。他院に言って「全く根本的にメンテナンス出来てない」と言われショックです。ご参考になされて下さい。,,Ci9DQUlRQUNvZENodHljRjlvT2tka1pURkpTa0YzUkdOUWJXWTFja0p4Y0hOV2VuYxAB
306,30539,ChIJPRyhM51mAGARStPSlLFFpms,5,森田康彦,2026-01-29T07:57:56.631Z,"駐車場があるので車で来院できるのが良いのと
とても親切、ていねいな先生でした。",,Ci9DQUlRQUNvZENodHljRjlvT2s5dldqVmplbU5DYkc4MVFrUkhSRVpHTkhwNU4yYxAB
307,30590,ChIJc74gdnHxAGAR2RLZ4DVhQOQ,5,coco,2026-01-20T13:49:01.146Z,"家族でお世話になっています。
以前娘が顎を怪我した際、口の中の傷や歯も心配だったため診てもらえないかダメ元で電話をしたら、お忙しいにもかかわらず当日見て下さりました。

院長先生、歯科衛生士さん共にとても親切丁寧で安心してお任せできます。
周りの人にも自信を持っておすすめできる歯医者さんです⭐︎",,Ci9DQUlRQUNvZENodHljRjlvT2xabE0yVkdXa1ZGTTI5ME9EZHlXSGRYY0hNeUxWRRAB
308,30696,ChIJ88r-ojjyAGARLWC3jhVnd6o,5,S M,2026-01-28T13:37:44.319Z,手際よく、治療をしてもらえました。説明もわかりやすく、大変満足しています。話しやすく、質問もしやすくて、親しみを持てる歯科医です。今後も定期検査など続けていきたいと思います。,,Ci9DQUlRQUNvZENodHljRjlvT21KNGJURXRhVkZOUm1aSVp6RjNkRXBmTFhOSVRYYxAB
309,30698,ChIJz85eM6TZVDURr2mL02emGtg,1,バイオリン,2026-01-28T13:32:29.348Z,"矯正も兼ねて伺いましたが、根管治療や歯を残す治療や痛みによる治療を大切にしてない感じがありました。矯正の見積もりもきちんと示さず口頭で理解出来なかったのでこちらは通えないと判断しました。
歯科衛生士さんも的の外れた質問で不信感が募りました。ブリッジの歯の状態を見て、甘い物良く食べます？何でこうなったんですか？昭和は子供の時は砂糖が悪く虫歯になりやすく親の管理が出来てなかったらとか今言わすかという感じ。そんな質問されたの最近なかったのでびっくりでした。ようやく他院で治療中で歯医者難民から脱出出来ました。",,Ci9DQUlRQUNvZENodHljRjlvT2pJNWFVaEhiMnczV0VaT2JHODVYMVIzYldoRVVYYxAB
310,30750,ChIJ5Xq2OwDXVDURegtouY_e92Y,1,バイオリン,2026-01-27T09:44:16.849Z,"近所で新しい歯医者だったので最新治療が出来るのかと相談したが行ってみると一般の治療しか出来ないと断られたので、問診で終わり、次回予約も言われなかったので、急患のかかりつけにもならない歯医者さんです。
ロボットは可愛いかったけど通う事なさそうです。",,Ci9DQUlRQUNvZENodHljRjlvT2xKdE0zSm5VVzVqYkMxaGJrcERiVTFxTTFWS1RYYxAB
311,30737,ChIJN7uT3VLYVDURZH-V9luFaOc,5,m y,2026-01-27T23:38:48.221Z,"いつも矯正でお世話になってます。
先生はいつも診察の最後に今日はこういうことをしました。次はこういう風にしていきます。と説明してくれますし、質問しても優しく答えてくれます。
真面目にゴム掛けをやっていたら噛み合わせもきちんと合ってくると思います。
毎月どんどん歯が動くので自分の歯を見るのが楽しみです！
これからもよろしくお願いします。",,Ci9DQUlRQUNvZENodHljRjlvT2sxU2NHVjBTVmhwVUhJNWQxOUVVVkJRY3kxaU5tYxAB
312,30755,ChIJr4dAuq0nVTUR33EAUSRzO80,5,吉田,2026-01-23T08:24:38.921Z,,,Ci9DQUlRQUNvZENodHljRjlvT21sUVdFSk9OblJHUm5aalVHTnJhMnh2ZG10aFZuYxAB
313,30782,ChIJ1Z1XIjmMAGARfm1v5tvz7nY,4,美幸,2026-01-28T09:44:12.550Z,"加古川来て20数年経ちますが
ずっとお世話になってます
急に痛くなっても　すぐ対応して
くださいます
そして先生は　いつも丁寧に　治療方法
説明してくださり　安心して
治療を　受けています
スタッフの皆さんも　親切です",,Ci9DQUlRQUNvZENodHljRjlvT2xOSFZuTk1VRVZNT1dkaVMzWnFNMVkzWkRGc01uYxAB
314,30782,ChIJ1Z1XIjmMAGARfm1v5tvz7nY,4,中嶋友希子,2026-01-28T08:14:27.471Z,,,Ci9DQUlRQUNvZENodHljRjlvT2kxRFltTjNiVUZoUVU1cFJ6Tm1VMFJXTkc5TWMxRRAB
315,30796,ChIJ-azKbHUzVTURj5-1yAWtYXM,2,ざべす,2026-01-29T17:49:54.614Z,"治療前のカウンセリングでは悩み等、細かく話を聞いて下さり、不安がらないようにスタッフさんが優しく声をかけて下さってとても印象がよかったです。
治療中の配慮に少し残念さを感じる点があり、
目にタオルを被せてもらっていたので何をされていたかは体感になりますが、
治療器具でしょうか、
水が出るものを治療で使われていた時に
鼻にずっと水が入ってきており、
鼻で息をするように言われてましたが
出来る状態ではなく、口も治療中のためうまく出来なくて溺れたようになり、
どうしても苦しかったので手を上げたりしたのですが、なかなか気づいてもらえず、限界になった時に声を出してようやく気づいてもらいました。
スタッフさんの印象が素晴らしかったので
このような点が改善されると
もっと安心して治療を受けられると思います。",,Ci9DQUlRQUNvZENodHljRjlvT21OT1dYcGlWRnBEVVZCTWEzSnpUbTVqWTNJM1JsRRAB
316,30811,ChIJ9-xAQzJ2AGARWfwFvhw1nNo,1,ゆでもち,2026-01-29T08:55:44.789Z,"受付の方の爪が鋭利で長く
派手でびっくりしました...",,Ci9DQUlRQUNvZENodHljRjlvT2pKcFkydDVhWGR5YTFKSVp5MTJhMGxvY21KNk5YYxAB
317,30846,ChIJC8sYoxPgVDURYg5g5xE0S2M,4,熊澤康代,2026-01-21T10:29:08.563Z,"何時もほぼ待ち時間無しで、診察が受けられます。
丁寧な対応が嬉しいです。",,Ci9DQUlRQUNvZENodHljRjlvT2twbGVuSXpZakJwWVZNNVJEa3dja2w2VTFkeGFGRRAB
318,30846,ChIJC8sYoxPgVDURYg5g5xE0S2M,5,emi,2026-01-21T09:05:09.373Z,"待ち時間もなく、説明もわかりやすく
丁寧な処置で安心して通える歯医者さんです。
誰に質問や相談をしても的確な説明をしていただいた事も信頼できるところだと思いました。
これからもよろしくお願いします！",,Ci9DQUlRQUNvZENodHljRjlvT2tKaWFEUTFPVVpxYkY5bGJ6Y3plbGx2VHpsQlJrRRAB
319,30722,ChIJRSFnQQHYVDURE374_FYMVy8,5,ドン,2026-01-21T04:32:33.046Z,先日、そちらのクリニックでお世話になりました。先生はすごく優しく親切丁寧な治療で全く不安もなく治療していただきました！待ち時間も短くスタッフの皆さんもすごく親切丁寧で先生の指導が行き届いているのだなあと思いました！受付の人もテキパキと親切に対応していただきました。ありがとうございました！これからはこのクリニックでお世話になりたいと思います！,,Ci9DQUlRQUNvZENodHljRjlvT2pCRE5UaGZkRzlKUWtaUGVXdHNVekpFYlVoWFIzYxAB
320,30773,ChIJWWa86HrYVDURUlqCc58ClF0,5,おにぎり,2026-01-29T07:18:52.568Z,"子どもが0歳のうちから親子で通っています。息子を連れて行った際に、自分自身の予約もしたいと相談すると その日予約が空いていたみたいで、スタッフの人達が息子を見てくれて、その間に私自身のケアをしていただけました。

その他の日でも空いている日は臨機応変に対応してくださり、大変助かりました。",,Ci9DQUlRQUNvZENodHljRjlvT2tWS2VqWlNUSEJQVW5FNFUwUjVZMDFMV0RKNkxWRRAB
321,30850,ChIJbWDnk3PhVDURjkraCOEszb0,5,織田信長,2026-01-26T05:37:47.864Z,"舌の口内炎が治らず、心配になり受診しました。
優しい感じの先生で、素人にもわかるように口内炎や癌になるまでのお話をして下さいました。口の中の心配事はすべて先生に任せようと思いました。",,Ci9DQUlRQUNvZENodHljRjlvT21waFZEQlhZV1pFVkhkcWRFcHNNeTFUWkdwMlNHYxAB
322,30911,ChIJnc-8SX7fVDURqY5i5A6m3XE,2,sato re,2026-01-24T04:48:49.247Z,"治療中の歯を麻酔なしで触られたり、叩かれるような処置を受けたりして、強い痛みを感じました。
説明もなく恐怖感が強かったため、再来院はしません。",,Ci9DQUlRQUNvZENodHljRjlvT2tZelZFWkxhbll0YTBsV05GaEVha0ZGVDNGWFNFRRAB
323,30965,ChIJYwriBKLhVDURkRjPAOVTuUQ,1,森,2026-01-29T02:48:29.669Z,,,Ci9DQUlRQUNvZENodHljRjlvT2t4T01qVlRWRTR5V2tNeWJtODNWV0pST0ZSR1VtYxAB
324,30941,ChIJv58_ZiIfVTURVjobnnBodRY,4,チョコ,2026-01-20T21:37:23.906Z,"先生もスタッフさんも優しいし、患者さんの気持ちを考えてくれます。
新しくできたばかりで、とても綺麗な医院です(^o^)
キッズスペースもあり、子供だけで遊んでいる場合は見てくれているときもあります。
予約していても、少し待ち時間が長いこともあるので星4にさせていただきました。",,Ci9DQUlRQUNvZENodHljRjlvT25weVptRTVSWGQyU3pCdlkyaDFVRTB0V214WllrRRAB
325,30953,ChIJHXwbnBngVDURXTf6A_B6TGI,5,さくら,2026-01-27T07:27:22.548Z,院内の清潔感や設備には満足できましたし、受付やスタッフの電話対応も良かったです。歯周病治療では、歯科医師の説明が非常に丁寧で、治療も親切だったため、安心して受けることができました。ただ、最先端の技術力については、今後の発展を期待したいと思います。,,Ci9DQUlRQUNvZENodHljRjlvT2twTVVHZzJSbTFwVVdRMk5IUklXRlZWUW5CcFQzYxAB
326,30968,ChIJo99Ai3bhVDURYgO3CvKsz-o,5,もも,2026-01-29T06:44:09.302Z,"毎回白くなっているのを実感できて嬉しいです！
いつも丁寧に対応してくださるので安心して通えています。ありがとうございます😊",,Ci9DQUlRQUNvZENodHljRjlvT201WE4xRldURXN6V25WUU0yMXliVEEwYm1SclRXYxAB
327,30968,ChIJo99Ai3bhVDURYgO3CvKsz-o,5,かず,2026-01-26T02:20:36.486Z,色が気になる時いつも利用してます。かなり白くなるので満足してます。スタッフさんも親切で院内もとても綺麗です。,,Ci9DQUlRQUNvZENodHljRjlvT2tWUmFVZDFjM0I1Tm1NNFUweHVOakV6VWs5NVgwRRAB
328,30923,ChIJG2RWCmXfVDURU9HNkQii3Fk,1,shanks,2026-01-22T03:38:52.881Z,,,Ci9DQUlRQUNvZENodHljRjlvT21odlNWcFZPVE5aT1ZsbE4wZzNRbGwxZFV4eWVXYxAB
329,30869,ChIJZyCejsfhVDURMFOMLwnAjTE,5,野中りの,2026-01-26T11:10:07.350Z,"土曜日に歯が取れてしまい
以前通っていた歯医者には行きたくなく
朝に連絡したら午後から診察して頂き先生
受付の方スタッフの皆様に親切にして頂き感謝しかないです
これから娘　孫も通わせてもらうと決めました　急な対応に不安もなく安心して
診察出来ました　ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT2pOWGIzaElSbEYzYVhOTFEzTlBPVFF5YTFsM2QxRRAB
330,30884,ChIJo0RulxLgVDURmZya90JObEQ,1,り,2026-01-22T01:50:17.185Z,先生の態度がかなり酷くてビックリしました。スタッフの方や他の患者さんにも威圧的で偉そうな物言いだったので聞いててすごく不快になりました。,,Ci9DQUlRQUNvZENodHljRjlvT2s1dlUycFVhR3BPZDFjNVRIb3hSbTFPV2s1NVowRRAB
331,31098,ChIJ5VV8dwDhVDURsJUOmgbp8zo,5,Norikko1218,2026-01-26T00:02:20.469Z,先日、こちらの歯科医院で初回相談を受けてきました。最初に口の中の状態をカメラで撮影していただき、その場でその画像を見せてもらうことができました。自分の口の中の様子を視覚的に確認できたので、非常にわかりやすかったです。さらに、画像をもとに治療方法について丁寧に説明してくださったので、納得感を持って次のステップを考えることができました。安心感のある対応で、これからも通院したいと思える医院でした。おすすめです！,,Ci9DQUlRQUNvZENodHljRjlvT201NVRsWmhkMUpqYzE5T1dsTmxiR2xPWXpRNFNsRRAB
332,31136,ChIJ7-SNzj_hVDURovZjM0b6paI,4,Kashiwagi Yoshiteru,2026-01-30T09:28:09.769Z,"突然のお願いでの飛び込みにもにこやかに対応して頂きました。
そして、丁寧に説明や治療もして頂き助かりました。ありがとう御座いました。",,Ci9DQUlRQUNvZENodHljRjlvT21SVWIySnhNUzFTWVdwVWFubElaSFJvYkdoNmVHYxAB
333,31093,ChIJx-F68vzhVDURyR1Lqf78Xng,5,タラ子,2026-01-27T11:39:47.494Z,"とっても優しい先生と歯科衛生士さんで歯医者嫌いの私でも全然大丈夫でした😊
これからもお世話になります✨",,Ci9DQUlRQUNvZENodHljRjlvT2t4b1luUnZiMGxXYTJKNFEwdFVOVVJGTmtGUldHYxAB
334,31093,ChIJx-F68vzhVDURyR1Lqf78Xng,5,こじ,2026-01-27T11:39:09.967Z,,,Ci9DQUlRQUNvZENodHljRjlvT25oWFVsSktaalF6TkdSdlIzSjJMV1pWWVZKblNVRRAB
335,31159,ChIJrzPoGWb0AGAR48AEvEkmJmQ,5,Shiho K,2026-01-28T01:00:41.365Z,丁寧に説明しながら、必要な処置等をしてくださるので、安心して通っています。,,Ci9DQUlRQUNvZENodHljRjlvT213NFlXUmtkR05sYm5Zd1dHcHNjRmxwZGtJNExYYxAB
336,31169,ChIJoWmM87v2AGARSjMOSMmlm1E,5,高田輝代,2026-01-25T05:34:01.203Z,"丁寧なカウンセリングとメリットデメリットの説明があり納得のいく治療計画を提供して下さいました。痛みにも配慮があり麻酔注射をする前に痛みを和らげる何か（貼るもの⁈）もあり痛みが苦手な私でも安心でした。
スタッフの方々がとても優しく清潔感もあり長期間の治療でしたが前向きに通うことが出来、終了後は定期検診で現状維持が続くように丁寧な指導をしていただいています。
痛みが苦手な方におすすめな歯医者です。",,Ci9DQUlRQUNvZENodHljRjlvT2w5NlNFbEJXbms1YWxkdVZUTnlkM3BvWDFGUVNtYxAB
337,31172,ChIJVfaPt-P1AGARO6r0J4Yzgiw,5,ハタヒロユキ,2026-01-30T09:37:19.559Z,歯医者が嫌いで、何十年と避けて来ましたが、症状がひどくなりこちらで診てもらいました。長い間放置してたので受診前は大変憂鬱でしたが、患者の不安に寄り添った優しい対応と丁寧な説明に癒され、結果とても安心できました。頼れる歯医者さんができ受診してよかった。私のように歯医者が苦手な方にお勧めします。,,Ci9DQUlRQUNvZENodHljRjlvT21NMVlqRXhWSEF0VFhOSE5YRTVVMXA2VUdWcWFuYxAB
338,31175,ChIJy-wCQwD3AGARppY6DeARSIU,5,中川愛結華,2026-01-29T03:44:08.964Z,丁寧に施術していただきいつも助かってます。ありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT2pobmJHVnRhMHBRTFZKSGJFTjRUMDVWYlRkTGJGRRAB
339,31175,ChIJy-wCQwD3AGARppY6DeARSIU,5,奥村信代,2026-01-22T01:43:42.110Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xJM2VURnRSRXA2ZVVWV05ucHFjME5XV2tSWGVsRRAB
340,31194,ChIJ62Q3K5f3AGAR7G803qAKn7g,5,山本彩,2026-01-26T02:09:11.061Z,数年前からインビザライン矯正で通っています。受付の方、歯科衛生士さん、先生も優しく丁寧でとても通いやすいです。予約変更なども電話ではなくLINEからできるところがすごく助かっています。,,Ci9DQUlRQUNvZENodHljRjlvT2xoS1VsbHhhREJDZG5KUVlUUm5jMWxrYVZVMFpVRRAB
341,31229,ChIJA56dZKD1AGARvsupFKwEqTI,5,thurston wu,2026-01-21T11:32:12.753Z,"検診から、虫歯治療まで通っています。虫歯の治療では、丁寧に説明しながら進めてくださるので、安心して最後まで治療をしてもらいました。

検診でも通っていますが、歯の掃除も丁寧で、虫歯の完治後健康な歯を保てています。
予約していると待ち時間もほとんどなくスムーズです。今後も通い続けたいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT21vNGExbzNRbWRsWjJ0TFEwaEVNRlZSVUVWd1NVRRAB
342,31186,ChIJUZ6REZn1AGARSr-tRgx4iPY,1,ポイフル,2026-01-20T07:41:33.200Z,,,Ci9DQUlRQUNvZENodHljRjlvT2kxT2FGOHdWR0ZVWm0xQ2JtODRhVXgyWXpCdWJrRRAB
343,31183,ChIJHWfkEmb0AGARgMLVF5f5s2Q,5,h o,2026-01-21T04:46:07.749Z,"電話予約や受付の対応がとても優しく、安心できました。
院長先生の説明はとても丁寧で、これまで通った歯科医院の中で一番分かりやすかったです。

先月通った別の歯科では歯の痛みが治らなかったのですが、こちらでは歯の痛みがなくなり、ありがたいです。

とても安心できる歯科医院で、これからもぜひお世話になりたいです。",,Ci9DQUlRQUNvZENodHljRjlvT21sd1QweEVjbWsxWkZOWFNIVXlNbEp0T0ZNMWRYYxAB
344,31306,ChIJq6BQaSrwAGAREvSXt1vWFvI,1,よしかわ,2026-01-28T08:52:18.679Z,"以前は対応がよかった気がしてお世話になっていたのですが、久しぶりにいくと雑で適当な治療でがっかり。
さらに受付の対応が非常に悪く、不快感マックスでした。
他を探します。",,Ci9DQUlRQUNvZENodHljRjlvT21ReFVXOW1hMlUxVFhselgyMXpWR2hZVDBsTFMyYxAB
345,31306,ChIJq6BQaSrwAGAREvSXt1vWFvI,1,タッキー,2026-01-28T08:46:15.993Z,"しばらくお世話になっていましたが、だんだん腕が悪くなっているのか、入れてもらったばかりの歯が全然合わず、隙間が空きすぎているから歯に詰まるしで残念です。
はぐきの腫れや痛みの時は、当日でも見てくれてましたが、対応してくれなくなり受付の対応も最悪でした。
もう行きません。",,Ci9DQUlRQUNvZENodHljRjlvT21sTWQxOHlZbDk2U2s1dUxUVkVhVUZYZVVoWFpsRRAB
346,31307,ChIJT-MJUNTvAGARVGQLFA1TZj8,5,k73,2026-01-29T08:04:49.947Z,スタッフさんの対応がスムーズで温かく、また相談しやすい優しい先生でした。,,Ci9DQUlRQUNvZENodHljRjlvT2pRelVqTnhTbEZHY2toWFRWOW9kVEJ4UVVNNVRHYxAB
347,31307,ChIJT-MJUNTvAGARVGQLFA1TZj8,5,臼田峰,2026-01-20T08:25:13.396Z,"丁寧で優しいメンテナンスをしてもらって、虫歯予防や歯周病が進行しないように治療してもらい感謝してます。このまま継続して歯を一本でも多く残せるように頑張りたいと思います。
いつも気持ち良く帰らせて貰ってます、ありがとうございます。",,Ci9DQUlRQUNvZENodHljRjlvT21sUWFGUXRTSE16TFZaSldEUlNiSGxwVWtJMFIwRRAB
348,31240,ChIJQVA_hRv0AGAR4jMV0K9XJAY,5,natsuko,2026-01-26T09:05:08.702Z,口コミを参考にさだおか先生にお世話になるようになりました！優しくておもしろくて最高の先生です。スタッフさんも優しく安心して通える歯医者さんです(^^),,Ci9DQUlRQUNvZENodHljRjlvT25aeWRVVkdhamg0TmpsWE5VNUNaR2xXVG5kSlNrRRAB
349,31279,ChIJadTjrEf1AGARSfXOZ4gCda0,5,きとひと,2026-01-26T12:38:50.477Z,ボンボンドロップシールを定期検診のガチャガチャやご褒美のところに入れて欲しいです。,,ChZDSUhNMG9nS0VJQ0FnTUNReDVDQWRBEAE
350,31223,ChIJvQP6MFz0AGARNW199yM_hPM,5,未来,2026-01-30T08:24:25.848Z,"審美歯科に強いところをいろいろ比較しているところで、こちら評判がとてもいいので一度伺ってみようと予約を入れました。
院内は子どもさんも喜びそうな飾り物があったり、診察スペースには大きい窓があって、全体的にとても明るい雰囲気でした。
よく歯医者にありがちな流れ作業感もないし、ちゃんと患者に向き合ってくれている感があってよかったです！しばらく通ってみようと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2kxUGVsZFJNV1ZXTUVsMmNEVjRiVmh5UzA5M2IzYxAB
351,31274,ChIJNeD_WGj0AGARG8h9y7G4KXM,1,くらげ,2026-01-24T05:43:59.799Z,,,Ci9DQUlRQUNvZENodHljRjlvT21Sd09HUXdkbmhQVVhCWFZWUlJlalpuU1dORlkyYxAB
352,31289,ChIJyQLSm9wtVTURBSMs7LoQ_Uw,5,Y M,2026-01-26T06:05:42.437Z,"いつも定期検診やホワイトニングでお世話になっていますが、とても丁寧にみてくださり分からないことを聞いた時は分かりやすく教えてくださいます。続けて通えているのも歯科衛生士さんのお陰だなと思っています！
受付の方も優しくていつも感じが良くてまた来たいなと思わせてくれます！",,Ci9DQUlRQUNvZENodHljRjlvT2pOUFJUTTNUMWQxZFhkUk0xQkNNRWhuVUZRMVlWRRAB
353,31308,ChIJHzltzJnvAGARXLHoE1H8hNs,5,kr,2026-01-20T11:42:57.369Z,治療がとてもスムーズで、仕上がりにも大満足です。こちらの不安や質問にも分かりやすく答えてくださり、信頼できる先生だと感じました。,,Ci9DQUlRQUNvZENodHljRjlvT2tVNVdIRTRlbEpqYzNGM1VVWlVhbTFRTW1vek5rRRAB
354,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,miis,2026-01-28T09:13:30.487Z,丁寧に対応していただき、とても満足しました！,,Ci9DQUlRQUNvZENodHljRjlvT2tNMlZWRXlPWGg1U1dNeWIySlViMVJXYW5CM2NsRRAB
355,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,ma,2026-01-28T06:57:20.351Z,患者1人に対して担当の歯科衛生士さんがついてくれるので、状況もよく把握してくれているし、親身になってもらえるのですごくいいです！,,Ci9DQUlRQUNvZENodHljRjlvT2xweVVWaHlTM0kyUVhSZlQwWnBSUzAxUVhKUVFYYxAB
356,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,齋藤利治,2026-01-26T08:49:51.208Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xWSVdFNDJiMnBLZWpaUGF6WklURTFUYkVGVVJuYxAB
357,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,瀬山夏奈子,2026-01-26T02:15:51.136Z,スタッフの方が親切で丁寧です,,Ci9DQUlRQUNvZENodHljRjlvT2s5S04zTkRVemQxTVdkNGNYbFpkMWhyYVhSR04wRRAB
358,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,まぁ,2026-01-20T08:31:47.035Z,"本日は医院見学を快くお受けくださりありがとうごさいました！
待合室も綺麗でスタッフの方もとても丁寧に対応してくださいました！
患者様にも寄り添った対応でとても良かったです！",,Ci9DQUlRQUNvZENodHljRjlvT2xWWVVuTk5NblY0Y1RRelJGcENWWEE0WkdwVkxYYxAB
359,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,平松香乃,2026-01-20T08:30:24.305Z,"本日は見学に行かせていただきありがとうございました。
カウンセリング時に、患者様の要望をしっかり聞いてスライドなどを用いて説明をしていて丁寧だと感じました。
貴重なお時間をいただきありがとうごぞいました。",,Ci9DQUlRQUNvZENodHljRjlvT2xOR1UwMVFXRzFNTlU4MFZscHpiQzFpVDJ3ek9WRRAB
360,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,藤田佳奈,2026-01-20T08:29:47.713Z,"見学に行かせていただきました。
カウンセリグなど、患者様に寄り添った説明をされていた事、またスタッフさん同士のチームワークなどすごくて、とても勉強になりました。
本日はありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25KZmJFWmlNRVpRT0RSdmExTjVkalExWW1ReVNWRRAB
361,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,Rico Eto,2026-01-20T07:06:32.576Z,,,Ci9DQUlRQUNvZENodHljRjlvT2twc1ZIZHBMVk5qTFRCRU5uSnNSVFZQYzNsYWRuYxAB
362,31312,ChIJp_u9oNLxAGARPAMcORjLFo0,5,ゆさん,2026-01-20T05:21:18.436Z,"歯の矯正でお世話になりました🙇‍♀️
今はメンテナンスで管理してもらってます☝️
虫歯なく綺麗な歯を保ちます～☝️",,Ci9DQUlRQUNvZENodHljRjlvT201VFVua3pVRWhOZDNOd2VXNUVjSFpMUzNwblFVRRAB
363,31317,ChIJfYb_x9jxAGARjCR588D9MM4,3,nikorai,2026-01-28T08:46:42.754Z,,,Ci9DQUlRQUNvZENodHljRjlvT21jNFkwODBSWHBuWmtkWVZsRmhjWGRoZEhaQmEzYxAB
364,31317,ChIJfYb_x9jxAGARjCR588D9MM4,5,和田大輔,2026-01-27T00:44:00.342Z,"虫歯がきっかけでお世話になる様になりました。今では定期検診に通ってます。
都度、予約をとってくれるので通いやすいです。",,Ci9DQUlRQUNvZENodHljRjlvT25kYU9YZFVWbG80Y25OaFdVRmtiWEYwVVdKek5sRRAB
365,31317,ChIJfYb_x9jxAGARjCR588D9MM4,5,大崎,2026-01-23T06:54:13.582Z,レストランであれば、ミシュラン三つ星は間違いない歯医者です。長年色んな歯医者を巡りましたが、全ての不安要素を受け止めていただきました。自身の歯や顎の模型、写真、レントゲン、顔の寸法などのデータなどをあらゆる角度から分析し、論理的かつ合理的な治療プランを複数考えてご提案いただきました。最終インプラント手術をしていただきましたが、正直寝ていて全く覚えてませんし、術後も全く腫れや痛みがありませんでした。とにかく先生やスタッフの皆さんの技術力が凄まじく高く、何より皆さまの人柄の良さが漂う院内で居心地最高でした。これからもお世話になりますが、どうぞよろしくお願いいたします！,,Ci9DQUlRQUNvZENodHljRjlvT2xCQlZHdEpTMlpsWlRaWU1uZE5TbEV3T0ZSaGRrRRAB
366,31358,ChIJQ0Zgod7vAGAR1szSJFXgyuQ,1,n,2026-01-29T03:56:31.474Z,"治療に時間をかける。何度も通い、同じところ何度も治療するので別の病院に行きました。
セカンドオピニオンを伝えると機嫌を悪くされ、その日で治療終わりですと突然言われた。その次の予約もやっていたのに終わりなのでキャンセルしときますね。と言わらた。
本当にちゃんと治療していたのかわからない。",,Ci9DQUlRQUNvZENodHljRjlvT21nNWVHMWlNREZqV0RVd1VqVnFiVjlGVG5GdGNHYxAB
367,31389,ChIJM2Fb1evxAGARveS-ri8sjng,1,コロスケころ助,2026-01-28T11:09:25.942Z,"2年くらい前に口腔内の皮膚が剥がれて出血したため、行きました。事前に口腔外科に対応している歯科を探して電話で確認した上での来院です。
しかし、勝手に歯の写真を撮るルートに乗せられ、かなり高額の治療を勝手に行われました。歯科医師は歯の話しかせず、次回から歯の治療をしていこう、と言われました。かかりつけの歯科に定期的に通っています。我慢の限界に来て「そんなことはいいので口の中の出血を診てもらうために来た。電話でも話した」と抗議しました。
口腔内の出血は日にち薬だということで、よく分からない漢方薬を処方されました。
患者の話を聞かない、お金に汚い最悪の歯科医院です。
絶対にオススメしません。",,Ci9DQUlRQUNvZENodHljRjlvT2pSMFdrNTZkVXh4TFVnNU4zRjNXVVpNVjNNd2FVRRAB
