施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID
175,家族葬ホールやまはな / ㈱博善社,011-563-1111,〒064-0917,北海道,札幌市, 中央区南１７条西１０丁目２−７,https://www.hakuzensha-sapporo.jp/hall/yamahana.htm,https://maps.google.com/?cid=3322505619045308757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.0364088,141.3454875,ChIJQT1LKksrC18RVVlv00HpGy4
179,やわらぎ斎場山鼻,0120-600-300,〒064-0920,北海道,札幌市, 中央区南２０条西１１丁目２−３,https://www.yawaragisaijyo.com/hall/yamahana/?utm_source=google&utm_medium=business&utm_campaign=hall_yamahana,https://maps.google.com/?cid=6290602136252631946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,斎場,43.032723999999995,141.344328,ChIJM8Uv1w8qC18RisumWlC1TFc
180,㈱公益社,011-242-4242,〒060-0063,北海道,札幌市, 中央区南３条西９丁目９９８−１４,http://www.sp-kouekisha.co.jp/,https://maps.google.com/?cid=18071798149477637688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2,#N/A,43.05581,141.344997,ChIJVdD84o8pC18ROB4tIKvsy_o
185,メモリアホール江別中央 葬儀 家族葬 斎場 葬式,011-381-4441,〒069-0801,北海道,江別市, 中央町２９−１０,https://memoria38.com/hole.html#a3,https://maps.google.com/?cid=4616764694124761726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.104096999999996,141.520707,ChIJbZq2AggyC18RfhLfVAcLEkA
186,北海葬祭㈱ 中央営業所,011-271-4444,〒060-0061,北海道,札幌市, 中央区南１条西１４丁目,https://www.hokkaisousai.jp/,https://maps.google.com/?cid=6057751284443973953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.0569899,141.33656589999998,ChIJx6Y1RJEpC18RQQnzprJ0EVQ
189,セレモニープランニング合同会社,0120-234-949,〒060-0042,北海道,札幌市, 中央区大通西１６丁目2番8 MARQUEE SAPPORO 7階,https://komorebi-saijyo.com/,https://maps.google.com/?cid=3247107556686472762&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,#N/A,43.058651399999995,141.3322861,ChIJ__9kNP0lC18ROqbIbx4LEC0
190,葬儀の相談室 北円山,011-621-1133,#N/A ,#N/A ,#N/A ,,https://www.sougisoudan.jp/,https://maps.google.com/?cid=16288884786614693249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.0631233,141.322365,ChIJEWNuN7kpC18Rge1uRWm-DeI
195,やわらぎ北円山別邸,0120-600-300,〒060-0005,北海道,札幌市, 中央区北５条西２２丁目１−１０,https://www.yawaragisaijyo.com/hall/kitamaruyama_b/?utm_source=google&utm_medium=business&utm_campaign=hall_kitamaruyama_b,https://maps.google.com/?cid=12817447486511017445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.063129599999996,141.3221627,ChIJRySNN7kpC18R5W22SJS44LE
197,家族葬のファミーユ 山の手ホール,0120-511-355,〒063-0001,北海道,札幌市, 西区山の手１条１１丁目５−１７,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-1628.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=15051274310943618070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,43.0618771,141.29501209999998,ChIJkTD4PYgpC18RFrTBoD3e4NA
201,やわらぎ伏見別邸,0120-600-300,〒064-0913,北海道,札幌市, 中央区南１３条西２１丁目３−５,https://www.yawaragisaijyo.com/hall/husimi_b/?utm_source=google&utm_medium=business&utm_campaign=hall_husimi_b,https://maps.google.com/?cid=3996761601806863558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,43.0407811,141.3291706,ChIJUcvgQPgpC18RxoyeR4BZdzc
203,北円山ホール （株）ベルコ,011-612-4444,〒060-0005,北海道,札幌市, 中央区北５条西２２丁目４−１２,https://www.bellco.co.jp/sougi/halllist/765,https://maps.google.com/?cid=2505385070277774228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.2,斎場,43.0639409,141.3222278,ChIJIcmsabkpC18RlEt5g3LqxCI
210,ほくそうホール新川,011-763-2424,〒001-0922,北海道,札幌市, 北区新川２条４丁目８−３０,http://www.sapporo-hokusou.co.jp/,https://maps.google.com/?cid=5994306537716690484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,43.0990476,141.3178311,ChIJCXbCk5IoC18RNK5nbwkOMFM
212,北海道共済会葬儀部,011-726-4181,〒001-0024,北海道,札幌市, 北区北２４条西１６丁目３−１５ シー・ピ・エスホクシン,#N/A ,https://maps.google.com/?cid=34725715173731219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.0906546,141.3246709,ChIJC466YfAoC18Rk2uAndpeewA
214,㈱花葬,011-299-1194,〒001-0902,北海道,札幌市, 北区新琴似２条２丁目５−１,#N/A ,https://maps.google.com/?cid=4037343523135582858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.1035123,141.3259908,ChIJm44zmZUoC18RinK4JIuGBzg
217,やわらぎ斎場 あいの里,0120-600-300,〒002-8072,北海道,札幌市, 北区あいの里２条６丁目１−１,https://www.yawaragisaijyo.com/hall/ainosato/?utm_source=google&utm_medium=business&utm_campaign=hall_ainosato,https://maps.google.com/?cid=12360710062330375355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.158521199999996,141.3997742,ChIJq0xgq10lC18Ru2zM1E8Qiqs
221,㈱ 札幌北葬 葬儀の勝見,011-763-2424,〒001-0922,北海道,札幌市, 北区新川２条４丁目８−３０,http://www.sapporo-hokusou.co.jp/,https://maps.google.com/?cid=18081664939004559832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,#N/A,43.0990259,141.3178107,ChIJQQLCk5IoC18R2IEAFXb67vo
223,麻生齋場,011-707-4444,〒001-0040,北海道,札幌市, 北区北４０条西６丁目３−３０,https://asabusaijyo.com/,https://maps.google.com/?cid=2400083367419874957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.109837,141.336261,ChIJIeC-ArooC18RjY5iQhvPTiE
224,家族葬のディアネス 南あいの里,0120-376-756,〒002-8091,北海道,札幌市, 北区南あいの里６丁目７,https://www.cpshokushin.com/area/hokkaido/sapporo-shi/kita-ku/ainosato,https://maps.google.com/?cid=9510367034981685956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,#N/A,43.154789,141.4000417,ChIJjwZ3wMotC18RxBqrI26c-4M
225,花葬ホール,011-768-3100,〒001-0902,北海道,札幌市, 北区新琴似２条２丁目５−１,http://hanasou.on.omisenomikata.jp/,https://maps.google.com/?cid=935665936525971943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.2,斎場,43.1035123,141.3259908,ChIJm44zmZUoC18R51EQPzYn_Aw
231,家族葬のディアネス 新琴似,0120-376-756,〒001-0902,北海道,札幌市, 北区新琴似２条３丁目１−５,https://www.cpshokushin.com/area/hokkaido/sapporo-shi/kita-ku/shinkotoni,https://maps.google.com/?cid=16369994443529207780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,#N/A,43.104853,141.323521,ChIJOYTDsEQpC18R5D-t5TbnLeM
232,家族葬のファミーユ 新琴似別邸,0120-511-355,〒001-0908,北海道,札幌市, 北区新琴似８条１３丁目２−５,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-1636.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=13673010049237139398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.122221499999995,141.3144431,ChIJPdrUQyInC18Rxj8gczJKwL0
233,家族葬のファミーユ 新琴似ホール,0120-511-355,〒001-0908,北海道,札幌市, 北区新琴似８条１丁目３−１,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-1629.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=16145308995151209872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,斎場,43.111631599999996,141.33455279999998,ChIJqcdmH9IpC18RkCXoVP2oD-A
234,家族葬のファミーユ 新川別館,0120-511-355,〒001-0024,北海道,札幌市, 北区北２４条西１４丁目２−５,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-1496.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=17826135799720731138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.088372299999996,141.3284003,ChIJcWPOa4spC18RAmI6HBAoY_c
236,やわらぎ斎場 幌北,0120-600-300,〒001-0023,北海道,札幌市北区, 北区北２３条西９丁目２−１３,https://www.yawaragisaijyo.com/hall/horokita/?utm_source=google&utm_medium=business&utm_campaign=hall_horokita,https://maps.google.com/?cid=11111794187331709647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.088052399999995,141.33658409999998,ChIJMcpYe-MoC18RzyooyfAFNZo
237,LLC あいあいホール／㈱ロータス ライフ カンパニー,0120-778-125,〒002-8074,北海道,札幌市, 北区あいの里４条６丁目１７−１７,https://llc2.jp/,https://maps.google.com/?cid=4684589057490271696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,43.1662009,141.40450769999998,ChIJ2aruDE8lC18R0L1jgu0AA0E
240,やわらぎ 新川別邸,0120-600-300,〒001-0925,北海道,札幌市北区, 北区新川５条４丁目１−１０,https://www.yawaragisaijyo.com/hall/shinkawa_b/?utm_source=google&utm_medium=business&utm_campaign=hall_shinkawa_b,https://maps.google.com/?cid=8119277031876598419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,43.102694899999996,141.32239250000003,ChIJkTrWQ5QoC18Rkxr-VXF3rXA
243,ファミリーホール帝都,011-772-4444,〒002-8024,北海道,札幌市, 北区篠路４条４丁目１−１４,#N/A ,https://maps.google.com/?cid=5242852233764045313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.1465135,141.3578814,ChIJoVsRkpolC18RAYJeK1Rawkg
245,やわらぎ斎場 篠路,0120-600-300,〒002-8028,北海道,札幌市, 北区篠路８条５丁目３−１,https://www.yawaragisaijyo.com/hall/shinoro/?utm_source=google&utm_medium=business&utm_campaign=hall_shinoro,https://maps.google.com/?cid=12973404368577845534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.3,斎場,43.153156599999996,141.36142150000003,ChIJcTaFRZ4lC18RHlmVhInKCrQ
247,やわらぎ斎場 屯田,0120-600-300,〒002-0856,北海道,札幌市, 北区屯田６条７丁目４−５,https://www.yawaragisaijyo.com/hall/tonden/?utm_source=google&utm_medium=business&utm_campaign=hall_tonden,https://maps.google.com/?cid=4214869539364508215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2.7,斎場,43.1356927,141.33010729999998,ChIJVVXlA-UlC18RN5JvxIM5fjo
248,家族葬のファミーユ 屯田ホール,0120-511-355,〒002-0858,北海道,札幌市, 北区屯田８条１２丁目１０−２０,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-1450.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=5106834526139244960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.143659199999995,141.3168619,ChIJ3YJNhtwlC18RoOE6wfEe30Y
249,太平斎場｜㈱公益社,011-771-4242,〒002-8007,北海道,札幌市, 北区太平７条５丁目２−１,http://www.sp-kouekisha.co.jp/hall/taihei.html,https://maps.google.com/?cid=17869150253539706907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2.5,#N/A,43.1303992,141.35514179999998,ChIJ_35Mw14vC18RG8hQFHv5-_c
250,やわらぎ斎場 新琴似,011-763-4411,〒001-0905,北海道,札幌市, 北区新琴似５条７丁目７−１,https://www.yawaragisaijyo.com/hall/shinkotoni/?utm_source=google&utm_medium=business&utm_campaign=hall_shinkotoni,https://maps.google.com/?cid=2547991057002979381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.1,斎場,43.112620799999995,141.32249629999998,ChIJX9uQhqMoC18RNeCI011IXCM
254,ユアホールしのろ （株）ベルコ,011-774-0044,〒002-8022,北海道,札幌市, 北区篠路２条７丁目６−３ むすめやホールしのろ,https://www.bellco.co.jp/sougi/halllist/755,https://maps.google.com/?cid=10104676501392366321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.140896999999995,141.36489,ChIJn2QdoIglC18R8Zq6u70FO4w
255,家族葬のファミーユ いなほホール,0120-511-355,〒006-0032,北海道,札幌市, 手稲区稲穂２条４丁目３−１,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-777.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=2600068170075476542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.1242027,141.2240779,ChIJh8D2RgonC18RPhImlTlMFSQ
257,㈱石狩葬儀社,0133-76-1818,〒061-3216,北海道,石狩市, 花川北６条２丁目１４３,http://www.ishisou.com/,https://maps.google.com/?cid=11749165889545778913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,#N/A,43.170137,141.31949699999998,ChIJI9e2EFAkC18R4TaDdSBsDaM
258,北日本葬祭㈱ 鳩苑,011-661-3351,〒063-0827,北海道,札幌市, 西区発寒７条５丁目７−２０ 北日本葬祭 鳩苑,https://www.kitanihon-kyuen.com/,https://maps.google.com/?cid=15373452888203953719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.090896099999995,141.2891939,ChIJvQiqrWgoC18RN4aZJPN5WdU
259,㈲北野葬儀社,011-382-2332,〒067-0012,北海道,江別市, ２条５丁目６,http://kitanokaen.jp/,https://maps.google.com/?cid=9337170842303284408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,斎場,43.1118476,141.5580166,ChIJf8Ap2TgyC18RuESfHmlLlIE
261,（一社）日本愛玩動物葬祭協会,0120-929-683,〒001-0930,北海道,札幌市, 北区新川３条１１丁目６−５,https://www.japanpetsousai.jp/,https://maps.google.com/?cid=3353258367809425448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.6,#N/A,43.1075692,141.30602,ChIJy7i-VekrC18RKBBjHbgqiS4
263,㈱究極葬祭,011-824-3222,〒003-0813,北海道,札幌市, 白石区菊水上町３条３丁目５２−４４５,http://www.kyukyoku.jp/,https://maps.google.com/?cid=6140815701753552799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.063894,141.39243199999999,ChIJgWRzBeArC18Rn18pZliPOFU
264,㈱石狩葬儀社,0133-72-4444,〒061-3204,北海道,石狩市, 花川南４条１丁目１２０,http://www.ishisou.com/,https://maps.google.com/?cid=3506017510358688465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.1521562,141.291461,ChIJywoOXyokC18R0aI6mVngpzA
266,石狩斎場,0133-62-3032,〒061-3377,北海道,石狩市, 親船町１−４２,#N/A ,https://maps.google.com/?cid=15545639427320562286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.2413009,141.3450658,ChIJfe3GAek8C18RbsK_37E0vdc
267,㈱ベルコ 石狩シティホール （石狩葬儀社）,0133-74-4949,〒061-3216,北海道,石狩市, 花川北６条２丁目１４３,https://www.bellco.co.jp/sougi/halllist/622,https://maps.google.com/?cid=13075869430731845292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,斎場,43.1701374,141.31949699999998,ChIJuSLQEFAkC18RrC4p5PfRdrU
268,コープの家族葬ウィズハウス石狩斎場,0120-323-099,〒061-3258,北海道,石狩市, 樽川８条１丁目6番地,https://with-house.jp/area/ishikari/ishikari/?utm_source=gbp&utm_medium=google&utm_campaign=maps,https://maps.google.com/?cid=16260721306825964974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,43.145783400000006,141.2797376,ChIJX7pUka0nC18Rrr38JOCvqeE
269,ハート倶楽部 石狩記念斎場,0133-74-4194,〒061-3205,北海道,石狩市, 花川南５条５丁目１−５,https://heartclub-sapporo.co.jp/,https://maps.google.com/?cid=7637252547311610789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.1430613,141.2983616,ChIJw_n413kmC18Rpat0Vrr4_Gk
270,やわらぎ斎場 石狩 / ㈱あいプラン,0120-600-300,〒061-3208,北海道,石狩市, 花川南８条３丁目１４６−１,https://www.yawaragisaijyo.com/hall/ishikari/?utm_source=google&utm_medium=gmb&utm_campaign=hall_ishikari,https://maps.google.com/?cid=13744835246570159442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.139672499999996,141.28489539999998,ChIJU_9x92QmC18RUj0VYNV2v74
271,厚田斎場,0133-78-2242,〒061-3601,北海道,石狩市, 厚田区厚田１２５４−２,https://www.city.ishikari.hokkaido.jp/soshiki/kankyo/87.html,https://maps.google.com/?cid=8211121042703339876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.3994272,141.4424134,ChIJDZ7AEZ9rC18RZFERfhXD83E
273,江別市葬斎場,011-382-2449,〒067-0033,北海道,江別市, 対雁１００−４,http://www.city.ebetsu.hokkaido.jp/life/1/1/8/,https://maps.google.com/?cid=8695672657968774209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,斎場,43.120125699999996,141.5321433,ChIJJQ0xWPUxC18RQTxO9TU8rXg
274,はなほとり,0133-60-4605,〒061-3281,北海道,石狩市, 花畔１条１丁目４２ 42番地,https://hanahotori.jimdofree.com/,https://maps.google.com/?cid=7983084866677412318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,#N/A,43.1754408,141.3180732,ChIJc-DwNPolC18R3pEa2mOdyW4
275,浜益斎場,0133-76-2255,〒061-3102,北海道,石狩市, 浜益区群別１２１１−４,https://www.city.ishikari.hokkaido.jp/soshiki/kankyo/87.html,https://maps.google.com/?cid=5278567413036863835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.6242447,141.3816451,ChIJldX6XHx5C18RW9EDWRg9QUk
279,ＪＡ北いしかり 本所葬祭事業専用,0133-22-2000,〒061-0226,北海道,石狩郡, 当別町錦町５３−５７,#N/A ,https://maps.google.com/?cid=11117094051047883976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,#N/A,43.221455,141.514267,ChIJP4VRwJM5C18RyERRdyPaR5o
280,北光葬儀やすらぎホール,0133-72-6666,〒061-3201,北海道,石狩市, 花川南１条６丁目１７１,#N/A ,https://maps.google.com/?cid=13373555265035093336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.1492035,141.3102199,ChIJrTVftNElC18RWMV4TKhpmLk
282,わんわんセレモニー,080-3232-9777,〒061-3223,北海道,石狩市, 緑苑台東３条３丁目８０ 80番地,https://www.wanwan-company.co.jp/,https://maps.google.com/?cid=6872742690104688297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,#N/A,43.162429499999995,141.3478077,ChIJ_U9En6_3P2sRqT5aNBDjYF8
294,マイライフホール花川 ㈱北海道典範,0133-62-9561,〒061-3203,北海道,石狩市, 花川南３条５丁目９,https://tenpan.co.jp/,https://maps.google.com/?cid=9056980180149905249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,#N/A,43.1469327,141.3011441,ChIJ7wR4GQAlC18RYaeW53zbsH0
295,家族葬のファミーユ あけぼのホール,0120-511-355,〒006-0836,北海道,札幌市, 手稲区曙６条３丁目１０−３０,https://www.famille-kazokusou.com/search_area/hokkaido/sapporo/post-711.html?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=4141185563185314736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,43.136502899999996,141.23520729999998,ChIJedwmpQInC18RsPuiKlRyeDk
297,㈱セレモニーサービス,0133-74-4444,〒061-3202,北海道,石狩市, 花川南２条５丁目２４,#N/A ,https://maps.google.com/?cid=14647656824567704402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.148991099999996,141.3038621,ChIJZamzVdElC18RUisvfEbuRss
施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID
101,小さなお葬式 北41条ホール,0120-212-865,〒007-0841,北海道,札幌市, 東区北４１条東７丁目３−１７,https://www.osohshiki.jp/area/hokkaido/sapporo-shi/higashi-ku/sougijou/34736/?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=4133113205812103531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,,43.111129,141.35592169999998,ChIJmUu1T4svC18RawnoAJDEWzk
102,札幌斎場,0120-666-887,〒062-0934,北海道,札幌市, 豊平区平岸４条１５丁目３−１９,http://www.satsusai.jp/,https://maps.google.com/?cid=506684986032224660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.3,斎場,43.0240978,141.3726448,ChIJUwDANWYqC18RlHl5bU8bCAc
103,札幌中央斎場,011-511-8844,〒064-0806,北海道,札幌市, 中央区南６条西２丁目１ 中央寺,https://www.hokkaisousai.jp/,https://maps.google.com/?cid=10660817641564965466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2.3,斎場,43.0533851,141.35632049999998,ChIJ-7hD5YYpC18RWoqyXCnV8pM
104,小さなお葬式 美香保ホール,0120-212-865,〒065-0019,北海道,札幌市, 東区北１９条東７丁目３−４３,https://www.osohshiki.jp/area/hokkaido/sapporo-shi/higashi-ku/sougijou/35687/?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=16526336623601196883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,,43.0860679,141.36127059999998,ChIJeYCG19wpC18RUx9HUJlXWeU
105,小さなお葬式 二十四軒ホール,0120-212-865,〒063-0803,北海道,札幌市, 西区二十四軒３条６丁目１−１２,https://www.osohshiki.jp/area/hokkaido/sapporo-shi/nishi-ku/sougijou/35031/?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=4853093288887704068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,,43.0697011,141.3100196,ChIJOcIerAEpC18RBNr7KaKmWUM
106,㈱第一葬祭,011-872-3284,〒003-0837,北海道,札幌市, 白石区北郷７条４丁目６−１３,http://www.daiichisousai.jp/,https://maps.google.com/?cid=12906757204583197285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.2,斎場,43.0633349,141.423498,ChIJnaRP3PYrC18RZSplbUsDHrM
107,小さなお葬式 元町ホール,0120-212-865,〒065-0023,北海道,札幌市, 東区北２３条東２０丁目２−１７,https://www.osohshiki.jp/area/hokkaido/sapporo-shi/higashi-ku/sougijou/35597/?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=15238478978781868925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5.0,,43.0943058,141.3821141,ChIJD5DbCiIvC18RffOM7-TzedM
108,北海斎場 豊平 / 北海葬祭,011-824-4444,〒062-0904,北海道,札幌市, 豊平区豊平４条３丁目２,https://www.hokkaisousai.jp/,https://maps.google.com/?cid=17810257581396783068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,43.0513755,141.3695865,ChIJObAXbSsqC18R3O9cUei-Kvc
